k,k_over_b,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21
4.562478957495547105e-02,7.261410788381737758e-02,-7.742630573368418845e+04,-7.305749363085719233e+04,-4.991525772474490077e+04,-4.642020744948976790e+04,-2.842069380010550594e+04,-2.579940918134538151e+04,-1.294262464636502773e+04,-1.119511436514459456e+04,-3.481107508245808731e+03,-2.607484312433389277e+03,-3.615289251225720335e+01,5.493997836358734332e+01,2.417141536833743885e+03,3.709139204558346592e+03,1.079553888123496290e+04,1.337986090904133562e+04,2.519062726158632722e+04,2.906713392097747783e+04,4.560222104810620658e+04,5.077090161080796679e+04,7.203030421626110910e+04,7.849115447388714529e+04
4.823192040781010270e-02,7.676348547717842807e-02,-7.755299359940552677e+04,-7.293453493130169227e+04,-5.001698091948395449e+04,-4.632221342124270450e+04,-2.849745231259761567e+04,-2.572637984867898194e+04,-1.299441840372617480e+04,-1.114704987256276763e+04,-3.507935957357648022e+03,-2.584386757192338337e+03,-3.801536763459247226e+01,5.231293338833373241e+01,2.439474243423919688e+03,3.681546293831620005e+03,1.084283887430812865e+04,1.332730267354323587e+04,2.526289211209628411e+04,2.898961093102587984e+04,4.569945059699374542e+04,5.066841393847413565e+04,7.215249843644435168e+04,7.836370213129867625e+04
5.083905124066467884e-02,8.091286307053938143e-02,-7.767978505293256603e+04,-7.281167981956744916e+04,-5.011880770207118621e+04,-4.622432298086901574e+04,-2.857431441305454791e+04,-2.565345410408847965e+04,-1.304631574971877490e+04,-1.109908896953439398e+04,-3.534867999809429875e+03,-2.561392819598965161e+03,-3.998145583774754641e+01,4.978949533864321353e+01,2.461910572896781105e+03,3.654056977166696925e+03,1.089024245710425566e+04,1.327484802667277108e+04,2.533526055070298025e+04,2.891219152904034854e+04,4.579678373375973024e+04,5.056602985398908640e+04,7.227479624445168884e+04,7.823635337651771260e+04
5.344618207351931050e-02,8.506224066390043193e-02,-7.780668009426529170e+04,-7.268892829565439024e+04,-5.022073807250617392e+04,-4.612653612836919638e+04,-2.865128010147535315e+04,-2.558063194757561359e+04,-1.309831668433624145e+04,-1.105123165607642659e+04,-3.561903635573000429e+03,-2.538502499991861441e+03,-4.205115683740427102e+01,4.736966464828032031e+01,2.484450524826595029e+03,3.626671254605798367e+03,1.093774962960495213e+04,1.322249696843671154e+04,2.540773257740444387e+04,2.883487571502174978e+04,4.589422045840401552e+04,5.046374935735332110e+04,7.239719764028291684e+04,7.810910820954432711e+04
5.605331290637388664e-02,8.921161825726138528e-02,-7.793367872340361646e+04,-7.256628035956270469e+04,-5.032277203078885941e+04,-4.602885286374356656e+04,-2.872834937785913280e+04,-2.550791337914216274e+04,-1.315042120757203884e+04,-1.100347793220572385e+04,-3.589042864622511388e+03,-2.515715798706723945e+03,-4.422447033759726054e+01,4.505344173593307744e+01,2.507094098789492364e+03,3.599389126192286767e+03,1.098536039179189538e+04,1.317024949884159469e+04,2.548030819219887780e+04,2.875766348897106218e+04,4.599176077092606283e+04,5.036157244856691977e+04,7.251970262393823941e+04,7.798196663037854887e+04
5.866044373922846278e-02,9.336099585062233863e-02,-7.806078094034767128e+04,-7.244373601129239250e+04,-5.042490957691891526e+04,-4.593127318699254829e+04,-2.880552224220495555e+04,-2.543529839878987696e+04,-1.320262931941964416e+04,-1.095582779793943155e+04,-3.616285686933641955e+03,-2.493032716076681936e+03,-4.650139603119406218e+01,4.284082700476487560e+01,2.529841294362977806e+03,3.572210591971175745e+03,1.103307474364711561e+04,1.311810561789412350e+04,2.555298739508438666e+04,2.868055485088934074e+04,4.608940467132555204e+04,5.025949912763003522e+04,7.264231119541730732e+04,7.785492863902043609e+04
6.126757457208309443e-02,9.751037344398338913e-02,-7.818798674509729608e+04,-7.232129525084371562e+04,-5.052715071089621051e+04,-4.583379709811643988e+04,-2.888279869451189370e+04,-2.536278700652057523e+04,-1.325494101987280737e+04,-1.090828125329501563e+04,-3.643632102483144536e+03,-2.470453252432704630e+03,-4.888193359970148322e+01,4.073182084273432224e+01,2.552692111125692463e+03,3.545135651989392954e+03,1.108089268515287404e+04,1.306606532560113192e+04,2.562577018605924241e+04,2.860354980077740038e+04,4.618715215960208297e+04,5.015752939454313309e+04,7.276502335472025152e+04,7.772799423546995968e+04
6.387470540493767057e-02,1.016597510373443425e-01,-7.831529613765227259e+04,-7.219895807821679045e+04,-5.062949543272047595e+04,-4.573642459711560514e+04,-2.896017873477910689e+04,-2.529037920233599652e+04,-1.330735630892507106e+04,-1.086083829828999842e+04,-3.671082111248667843e+03,-2.447977408103707148e+03,-5.136608271347120791e+01,3.872642362220476286e+01,2.575646548656597588e+03,3.518164306296475843e+03,1.112881421629149554e+04,1.301412862196943752e+04,2.569865656512155329e+04,2.852664833863636159e+04,4.628500323575522634e+04,5.005566324930613337e+04,7.288783910184653359e+04,7.760116341972732334e+04
6.648183623779230222e-02,1.058091286307053930e-01,-7.844270911801254260e+04,-7.207672449341152969e+04,-5.073194374239155150e+04,-4.563915568399045151e+04,-2.903766236300553646e+04,-2.521807498623797437e+04,-1.335987518657013788e+04,-1.081349893294217873e+04,-3.698635713208185280e+03,-2.425605183416719683e+03,-5.395384303159676875e+01,3.682463569986962426e+01,2.598704606534452978e+03,3.491296554945294702e+03,1.117683933704564697e+04,1.296229550700593245e+04,2.577164653226959854e+04,2.844985046446700289e+04,4.638295789978462562e+04,4.995390069191955990e+04,7.301075843679657555e+04,7.747443619179242523e+04
6.908896707064687837e-02,1.099585062240663463e-01,-7.857022568617877550e+04,-7.195459449642812251e+04,-5.083449563990916795e+04,-4.554199035874137189e+04,-2.911524957919050576e+04,-2.514587435822832776e+04,-1.341249765280191423e+04,-1.076626315726952271e+04,-3.726292908340001304e+03,-2.403336578696915240e+03,-5.664521420184102851e+01,3.502645741642947286e+01,2.621866284336681019e+03,3.464532397993062659e+03,1.122496804739811159e+04,1.291056598071759618e+04,2.584474008750145731e+04,2.837315617827050301e+04,4.648101615169009165e+04,4.985224172238344909e+04,7.313378135957004270e+04,7.734781255166539631e+04
7.169609790350151002e-02,1.141078838174273968e-01,-7.869784584214992356e+04,-7.183256808726667077e+04,-5.093715112527307065e+04,-4.544492862136863550e+04,-2.919294038333289063e+04,-2.507377731830890116e+04,-1.346522370761411366e+04,-1.071913097129023481e+04,-3.754053696622543612e+03,-2.381171594267540968e+03,-5.944019586054640314e+01,3.333188909628510999e+01,2.645131581638013358e+03,3.437871835502831345e+03,1.127320034733190914e+04,1.285894004311138269e+04,2.591793723081537610e+04,2.829656548004774959e+04,4.657917799147095502e+04,4.975068634069809923e+04,7.325690787016658578e+04,7.722129249934623658e+04
7.430322873635608616e-02,1.182572614107883502e-01,-7.882556958592668525e+04,-7.171064526592737820e+04,-5.103991019848315773e+04,-4.534797047187273711e+04,-2.927073477543203626e+04,-2.500178386648152446e+04,-1.351805335100067896e+04,-1.067210237502273594e+04,-3.781918078034206246e+03,-2.359110230449933169e+03,-6.233878763248280563e+01,3.174093104721694658e+01,2.668500498008552313e+03,3.411314867545348989e+03,1.132153623683022488e+04,1.280741769419450065e+04,2.599123796220982331e+04,2.822007836979973945e+04,4.667744341912705568e+04,4.964923454686375044e+04,7.338013796858664136e+04,7.709487603483503335e+04
7.691035956921066230e-02,1.224066390041493174e-01,-7.895339691750863858e+04,-7.158882603241025936e+04,-5.114277285953902174e+04,-4.525111591025400412e+04,-2.934863275548677120e+04,-2.492989400274811123e+04,-1.357098658295550194e+04,-1.062517736848570166e+04,-3.809886052553315039e+03,-2.337152487563360410e+03,-6.534098913068319803e+01,3.025358355985418513e+01,2.691973033010910967e+03,3.384861494202110862e+03,1.136997571587646235e+04,1.275599893397411506e+04,2.606464228168274349e+04,2.814369484752756762e+04,4.677581243465797161e+04,4.954788634088070830e+04,7.350347165482948185e+04,7.696856315813181573e+04
7.951749040206529395e-02,1.265560165975103679e-01,-7.908132783689585631e+04,-7.146711038671532879e+04,-5.124573910844069178e+04,-4.515436493651281489e+04,-2.942663432349645154e+04,-2.485810772711050231e+04,-1.362402340347272548e+04,-1.057835595169794033e+04,-3.837957620157962992e+03,-2.315298365925022154e+03,-6.844679995617693180e+01,2.886984690750229632e+01,2.715549186196155006e+03,3.358511715569296030e+03,1.141851878445423245e+04,1.270468376245740183e+04,2.613815018923260504e+04,2.806741491323206719e+04,4.687428503806336812e+04,4.944664172274909652e+04,7.362690892889555835e+04,7.684235386923665646e+04
8.212462123491987009e-02,1.307053941908713213e-01,-7.920936234408829478e+04,-7.134549832884295029e+04,-5.134880894518774585e+04,-4.505771755064956960e+04,-2.950473947946009139e+04,-2.478642503957056033e+04,-1.367716381254626140e+04,-1.053163812467855132e+04,-3.866132780826051203e+03,-2.293547865849784102e+03,-7.165621969791030210e+01,2.758972134543573418e+01,2.739228957097568127e+03,3.332265531764242041e+03,1.146716544254729342e+04,1.265347217965172240e+04,2.621176168485756716e+04,2.799123856691448236e+04,4.697286122934288142e+04,4.934550069246924249e+04,7.375044979078431788e+04,7.671624816814958467e+04
8.473175206777450175e-02,1.348547717842323579e-01,-7.933750043908586667e+04,-7.122398985879290558e+04,-5.145198236978014029e+04,-4.496117375266465388e+04,-2.958294822337695950e+04,-2.471484594013026799e+04,-1.373040781017031622e+04,-1.048502388744686323e+04,-3.894411534535279770e+03,-2.271900987650169554e+03,-7.496924793235064044e+01,2.641320711067823979e+01,2.763012345220889074e+03,3.306122942935026458e+03,1.151591569013959270e+04,1.260236418556440185e+04,2.628547676855606915e+04,2.791516580857559529e+04,4.707154100849607494e+04,4.924446325004132814e+04,7.387409424049596419e+04,7.659024605487064400e+04
8.733888290062907789e-02,1.390041493775933112e-01,-7.946574212188873207e+04,-7.110258497656548570e+04,-5.155525938221754768e+04,-4.486473354255845334e+04,-2.966126055524607000e+04,-2.464337042879152068e+04,-1.378375539633902736e+04,-1.043851324002240472e+04,-3.922793881262884952e+03,-2.250357731636188873e+03,-7.838588422335193684e+01,2.534030442136594630e+01,2.786899350028970730e+03,3.280083949276135172e+03,1.156476952721533598e+04,1.255135978020296534e+04,2.635929544032626291e+04,2.783919663821658105e+04,4.717032437552269403e+04,4.914352939546564448e+04,7.399784227803042450e+04,7.646434752939990722e+04
8.994601373348370954e-02,1.431535269709543756e-01,-7.959408739249670180e+04,-7.098128368216083618e+04,-5.165863998249978613e+04,-4.476839692033135361e+04,-2.973967647506659705e+04,-2.457199850555619923e+04,-1.383720657104666316e+04,-1.039210618242493365e+04,-3.951279820985974311e+03,-2.228918098115171233e+03,-8.190612812186239466e+01,2.437101347638165549e+01,2.810889970915509821e+03,3.254148551054587642e+03,1.161372695375875992e+04,1.250045896357486708e+04,2.643321770016656956e+04,2.776333105583844008e+04,4.726921133042232395e+04,4.904269912874246074e+04,7.412169390338729136e+04,7.633855259173740342e+04
9.255314456633828568e-02,1.473029045643153290e-01,-7.972253625090941205e+04,-7.086008597557892790e+04,-5.176212417062664463e+04,-4.467216388598379126e+04,-2.981819598283771484e+04,-2.450073017042635183e+04,-1.389076133428740286e+04,-1.034580271467448802e+04,-3.979869353681175653e+03,-2.207582087391719597e+03,-8.552997916556537916e+01,2.350533445483333495e+01,2.834984207159237030e+03,3.228316748655895481e+03,1.166278796975439764e+04,1.244966173568774320e+04,2.650724354807523196e+04,2.768756906144220920e+04,4.736820187319453544e+04,4.894197244987192971e+04,7.424564911656653567e+04,7.621286124188321992e+04
9.516027539919286182e-02,1.514522821576762823e-01,-7.985108869712741580e+04,-7.073899185681999370e+04,-5.186571194659792673e+04,-4.457603443951607187e+04,-2.989681907855863392e+04,-2.442956542340390297e+04,-1.394441968605566763e+04,-1.029960283679131135e+04,-4.008562479324843935e+03,-2.186349699767471520e+03,-8.925743687870269127e+01,2.274326751541959624e+01,2.859182057837784669e+03,3.202588542670202060e+03,1.171195257518695507e+04,1.239896809654925528e+04,2.658137298405072215e+04,2.761191065502901256e+04,4.746729600383911747e+04,4.884134935885436425e+04,7.436970791756836115e+04,7.608727347983735672e+04
9.776740623204749348e-02,1.556016597510373189e-01,-7.997974473115036380e+04,-7.061800132588401902e+04,-5.196940331041339959e+04,-4.448000858092865383e+04,-2.997554576222841206e+04,-2.435850426449084262e+04,-1.399818162634578403e+04,-1.025350654879590911e+04,-4.037359197892946213e+03,-2.165220935541007293e+03,-9.308850077162689729e+01,2.208481279603250158e+01,2.883483521653936805e+03,3.176963934066234742e+03,1.176122077004122002e+04,1.234837804616714857e+04,2.665560600809127209e+04,2.753635583659984695e+04,4.756649372235564078e+04,4.874082985568998265e+04,7.449387030639238947e+04,7.596178930559990113e+04
1.003745370649020696e-01,1.597510373443982723e-01,-8.010850435297825607e+04,-7.049711438277123671e+04,-5.207319826207299047e+04,-4.438408631022193731e+04,-3.005437603384636168e+04,-2.428754669368914256e+04,-1.405204715515223688e+04,-1.020751385070900324e+04,-4.066259509361153505e+03,-2.144195795007828110e+03,-9.702317034039077726e+01,2.152997041316697491e+01,2.907888596547735233e+03,3.151442924579153896e+03,1.181059255430230951e+04,1.229789158454920107e+04,2.672994262019534290e+04,2.746090460615573829e+04,4.766579502874388709e+04,4.864041394037909777e+04,7.461813628303866426e+04,7.583640871917086770e+04
1.029816678977567013e-01,1.639004149377593367e-01,-8.023736756261093251e+04,-7.037633102748163219e+04,-5.217709680157626281e+04,-4.428826762739630794e+04,-3.013330989341139866e+04,-2.421669271100089827e+04,-1.410601627246950375e+04,-1.016162474255161214e+04,-4.095263413704700270e+03,-2.123274278460125970e+03,-1.010614450664157857e+02,2.107874046123780332e+01,2.932397278708834619e+03,3.126025517698289605e+03,1.186006792795535330e+04,1.224750871170332721e+04,2.680438282036124292e+04,2.738555696369787620e+04,4.776519992300329613e+04,4.854010161292193516e+04,7.474250584750676353e+04,7.571113172055035830e+04
1.055887987306112774e-01,1.680497925311202900e-01,-8.036633436004861142e+04,-7.025565126001548197e+04,-5.228109892892326752e+04,-4.419255253245217318e+04,-3.021234734092296276e+04,-2.414594231642807063e+04,-1.416008897829210946e+04,-1.011583922434497799e+04,-4.124370910898523107e+03,-2.102456386186880081e+03,-1.052033244159364216e+02,2.073112301211243746e+01,2.957009559529781200e+03,3.100711721714006217e+03,1.190964689098565577e+04,1.219722942763753599e+04,2.687892660858738236e+04,2.731031290922719199e+04,4.786470840513376606e+04,4.843989287331867672e+04,7.486697899979712383e+04,7.558595830973840202e+04
1.081959295634659091e-01,1.721991701244813266e-01,-8.049540474529095809e+04,-7.013507508037268417e+04,-5.238520464411355351e+04,-4.409694102538993320e+04,-3.029148837638019540e+04,-2.407529550997270053e+04,-1.421426527261461342e+04,-1.007015729611059032e+04,-4.153582000917239384e+03,-2.081742118473653136e+03,-1.094488078395169879e+02,2.048711811425307161e+01,2.981725412826799129e+03,3.075501562496900533e+03,1.195932944337886329e+04,1.214705373235981460e+04,2.695357398487222599e+04,2.723517244274490076e+04,4.796432047513470752e+04,4.833978772156964260e+04,7.499155573990926496e+04,7.546088848673505709e+04
1.108030603963204852e-01,1.763485477178422800e-01,-8.062457871833824902e+04,-7.001460248855352984e+04,-5.248941394714715716e+04,-4.400143310620999546e+04,-3.037073299978226351e+04,-2.400475229163691256e+04,-1.426854515543169146e+04,-1.002457895787023153e+04,-4.182896683735066290e+03,-2.061131475602617229e+03,-1.137978947713485098e+02,2.034672579226267075e+01,3.006544694762704694e+03,3.050395183575129067e+03,1.200911558512058946e+04,1.209698162587829029e+04,2.702832494921413308e+04,2.716013556425209390e+04,4.806403613300605502e+04,4.823978615767510200e+04,7.511623606784317235e+04,7.533592225154036714e+04
1.134101912291750613e-01,1.804979253112032611e-01,-8.075385627919013496e+04,-6.989423348455810628e+04,-5.259372683802367828e+04,-4.390602877491283289e+04,-3.045008121112819208e+04,-2.393431266142272943e+04,-1.432292862673803756e+04,-9.979104209645944138e+03,-4.212314959325920427e+03,-2.040624457852652085e+03,-1.182505846287668732e+02,2.030994604587445806e+01,3.025388014806376304e+03,3.031471975174910312e+03,1.204701310820122126e+04,1.205900531619667709e+04,2.708520227374977912e+04,2.710317950161150657e+04,4.813988818163529504e+04,4.816385537874710280e+04,7.521105960415437585e+04,7.524101998359862773e+04
1.160173220620296930e-01,1.846473029045642977e-01,-8.088323742784680508e+04,-6.977396806838639895e+04,-5.269814331674296409e+04,-4.381072803149875836e+04,-3.052953301041755913e+04,-2.386397661933230120e+04,-1.437741568652830210e+04,-9.933733051460021670e+03,-4.241836827663439180e+03,-2.020221065499297310e+03,-1.228068768113167408e+02,2.037677884939530770e+01,3.000491782267356484e+03,3.056495527685978232e+03,1.199714817933684935e+04,1.210899863659311086e+04,2.701037257123918971e+04,2.717813764206288397e+04,4.804009379345045454e+04,4.826377821235778538e+04,7.508630054457715596e+04,7.536590748717599490e+04
1.186244528948842691e-01,1.887966804979252511e-01,-8.101272216430809931e+04,-6.965380624003856792e+04,-5.280266338330488361e+04,-4.371553087596824480e+04,-3.060908839764911318e+04,-2.379374416536775243e+04,-1.443200633479734643e+04,-9.888465483335035970e+03,-4.271462288720911602e+03,-1.999921298814976581e+03,-1.274667707000158146e+02,2.054722415084215470e+01,2.975696106034577497e+03,3.081625731923132662e+03,1.194738683929356739e+04,1.215909554629605555e+04,2.693564645672129336e+04,2.725319937056662820e+04,4.794040299312082061e+04,4.836380463383766619e+04,7.496164507280873659e+04,7.549089857857438619e+04
1.212315837277389008e-01,1.929460580912862877e-01,-8.114231048857397400e+04,-6.953374799951483146e+04,-5.290728703770927677e+04,-4.362043730832173605e+04,-3.068874737282252318e+04,-2.372361529953113495e+04,-1.448670057153999551e+04,-9.843301505293840819e+03,-4.301191342471330245e+03,-1.979725158069052441e+03,-1.322302656563879850e+02,2.082128187104277117e+01,2.951003906192585873e+03,3.106859667509970677e+03,1.189772908807977728e+04,1.220929604529190874e+04,2.686102393019738156e+04,2.732836468712125861e+04,4.784081578064676432e+04,4.846393464318662882e+04,7.483709318884920503e+04,7.561599325779442734e+04
1.238387145605934769e-01,1.970954356846472688e-01,-8.127200240064451646e+04,-6.941379334681518958e+04,-5.301201427995585254e+04,-4.352544732855959592e+04,-3.076850993593671592e+04,-2.365359002182466793e+04,-1.454149839675111616e+04,-9.798241117359577402e+03,-4.331023988887372070e+03,-1.959632643528054132e+03,-1.370973610214663552e+02,2.119895190271972751e+01,2.926415269072132105e+03,3.132197247828548825e+03,1.184817492570402101e+04,1.225960013356696800e+04,2.678650499166850204e+04,2.740363359172514902e+04,4.774133215602846758e+04,4.856416824040404026e+04,7.471264489269859041e+04,7.574119152483581274e+04
1.264458453934481086e-01,2.012448132780083054e-01,-8.140179790051977034e+04,-6.929394228193977324e+04,-5.311684511004440719e+04,-4.343056093668226822e+04,-3.084837608699094562e+04,-2.358366833225047594e+04,-1.459639981042560612e+04,-9.753284319555648835e+03,-4.360960227941515768e+03,-1.939643755456081180e+03,-1.420680561146926948e+02,2.168023410959993669e+01,2.901930213613473370e+03,3.157638453656044476e+03,1.179872435217490965e+04,1.231000781110797652e+04,2.671208964113580805e+04,2.747900608437693882e+04,4.764195211926619959e+04,4.866450542548979865e+04,7.458830018435693637e+04,7.586649337969851331e+04
1.290529762263026847e-01,2.053941908713692588e-01,-8.153169698819916812e+04,-6.917419480488884437e+04,-5.322177952797478065e+04,-4.333577813269019680e+04,-3.092834582598458655e+04,-2.351385023081077816e+04,-1.465140481255849409e+04,-9.708431111905792932e+03,-4.391000059605938986e+03,-1.919758494115072381e+03,-1.471423502325617960e+02,2.226512832546253762e+01,2.877548746409474006e+03,3.183183278121897274e+03,1.174937736750120894e+04,1.236051907790165023e+04,2.663777787860051831e+04,2.755448216507495817e+04,4.754267567036023684e+04,4.876494619844338740e+04,7.446405906382433022e+04,7.599189882238201972e+04
1.316601070591572609e-01,2.095435684647302121e-01,-8.166169966368327732e+04,-6.905455091566209740e+04,-5.332681753374686377e+04,-4.324109891658378183e+04,-3.100841915291668920e+04,-2.344413571750774645e+04,-1.470651340314467598e+04,-9.663681494433954867e+03,-4.421143483852508325e+03,-1.899976859765339896e+03,-1.523202426473714013e+02,2.295363435296753707e+01,2.853270870375399227e+03,3.208831718038140934e+03,1.170013397169158270e+04,1.241113393393491424e+04,2.656356970406361506e+04,2.763006183381791561e+04,4.744350280931078305e+04,4.886549055926458823e+04,7.433992153110080108e+04,7.611740785288659390e+04
1.342672378920118925e-01,2.136929460580912765e-01,-8.179180592697174870e+04,-6.893501061426015804e+04,-5.343195912736022728e+04,-4.314652328836350353e+04,-3.108859606778659509e+04,-2.337452479234359998e+04,-1.476172558217935330e+04,-9.619035467164459988e+03,-4.451390500652990340e+03,-1.880298852666090397e+03,-1.576017326056260401e+02,2.374575196280116529e+01,2.829096587013999851e+03,3.234583771634399000e+03,1.165099416475493854e+04,1.246185237919477731e+04,2.648946511752643346e+04,2.770574509060417040e+04,4.734443353611821658e+04,4.896613850795303733e+04,7.421588758618640713e+04,7.624302047121206124e+04
1.368743687248664687e-01,2.178423236514522299e-01,-8.192201577806469868e+04,-6.881557390068289533e+04,-5.353720430881495849e+04,-4.305205124802973296e+04,-3.116887657059346748e+04,-2.330501745532061250e+04,-1.481704134965757476e+04,-9.574493030121930133e+03,-4.481741109978765053e+03,-1.860724473076230197e+03,-1.629868193263450280e+02,2.464148089239769135e+01,2.805025897190696924e+03,3.260439437782953519e+03,1.160195794670028044e+04,1.251267441366853564e+04,2.641546411899017039e+04,2.778153193543225643e+04,4.724546785078274843e+04,4.906689004450848006e+04,7.409195722908122116e+04,7.636873667735818890e+04
1.394814995577211003e-01,2.219917012448132665e-01,-8.205232921696179255e+04,-6.869624077493049845e+04,-5.364255307811070816e+04,-4.295768279558295762e+04,-3.124926066133677523e+04,-2.323561370644098497e+04,-1.487246070557446183e+04,-9.530054183331203603e+03,-4.512195311801158823e+03,-1.841253721255059190e+03,-1.684755019993507688e+02,2.564082084481366408e+01,2.781058801449520615e+03,3.286398715682923921e+03,1.155302531753660514e+04,1.256360003734338352e+04,2.634156670845589178e+04,2.785742236830092588e+04,4.714660575330464053e+04,4.916774516893062537e+04,7.396813045978527225e+04,7.649455647132547165e+04
1.420886303905756765e-01,2.261410788381742198e-01,-8.218274624366346688e+04,-6.857701123700285098e+04,-5.374800543524726527e+04,-4.286341793102359225e+04,-3.132974834001557610e+04,-2.316631354570703843e+04,-1.492798364992525785e+04,-9.485718926817557076e+03,-4.542753106091142399e+03,-1.821886597463318367e+03,-1.740677797831529574e+02,2.674377148765911727e+01,2.757195300158524333e+03,3.312461604714943860e+03,1.150419627727303487e+04,1.261462925020688817e+04,2.626777288592479817e+04,2.793341638920839978e+04,4.704784724368418392e+04,4.926870388121900760e+04,7.384440727829863317e+04,7.662047985311322554e+04
1.446957612234303081e-01,2.302904564315352842e-01,-8.231326685816925601e+04,-6.845788528690036037e+04,-5.385356138022456435e+04,-4.276925665435201518e+04,-3.141033960662908430e+04,-2.309711697312101751e+04,-1.498361018270509703e+04,-9.441487260606458221e+03,-4.573414492819614679e+03,-1.802623101964435136e+03,-1.797636518027291288e+02,2.795033245175498138e+01,2.733435393583433779e+03,3.338628104367907326e+03,1.145547082591879371e+04,1.266576205224659680e+04,2.619408265139822106e+04,2.800951399815344848e+04,4.694919232192164782e+04,4.936976618137335754e+04,7.372078768462133303e+04,7.674650682272118866e+04
1.473028920562848842e-01,2.344398340248962376e-01,-8.244389106047930545e+04,-6.833886292462307028e+04,-5.395922091304229252e+04,-4.267519896556878666e+04,-3.149103446117663407e+04,-2.302802398868528689e+04,-1.503934030390940279e+04,-9.397359184723771250e+03,-4.604179471957289024e+03,-1.783463235025740914e+03,-1.855631171471763139e+02,2.926050332990446634e+01,2.709779081927717471e+03,3.364898214198868118e+03,1.140684896348317488e+04,1.271699844345031306e+04,2.612049600487724092e+04,2.808571519513455496e+04,4.685064098801733053e+04,4.947093206939336960e+04,7.359727167875348823e+04,7.687263738014992850e+04
1.499100228891394604e-01,2.385892116182571909e-01,-8.257461885059362976e+04,-6.821994415017100982e+04,-5.406498403370038432e+04,-4.258124486467427778e+04,-3.157183290365762514e+04,-2.295903459240212396e+04,-1.509517401353338937e+04,-9.353334699195689609e+03,-4.635048043474650513e+03,-1.764406996920115944e+03,-1.914661748669619215e+02,3.067428367564383862e+01,2.686226365355695634e+03,3.391271933810267456e+03,1.135833068997563350e+04,1.276833842380587157e+04,2.604701294636314924e+04,2.816201998015044956e+04,4.675219324197145033e+04,4.957220154527893465e+04,7.347385926069505513e+04,7.699887152539881936e+04
1.525171537219940920e-01,2.427385892116182275e-01,-8.270545022851214162e+04,-6.810112896354445547e+04,-5.417085074219846865e+04,-4.248739435166891781e+04,-3.165273493407113347e+04,-2.289014878427390431e+04,-1.515111131157247837e+04,-9.309413804048686870e+03,-4.666020207342066897e+03,-1.745454387927828293e+03,-1.974728239709823185e+02,3.219167300188685488e+01,2.662777244006628734e+03,3.417749262836113303e+03,1.130991600540563195e+04,1.281978199330130701e+04,2.597363347585719021e+04,2.823842835319963342e+04,4.665384908378429827e+04,4.967357460902931052e+04,7.335055043044616468e+04,7.712520925846799219e+04
1.551242845548486682e-01,2.468879668049791809e-01,-8.283638519423465186e+04,-6.798241736474326171e+04,-5.427682103853661829e+04,-4.239364742655328155e+04,-3.173374055241652968e+04,-2.282136656430297808e+04,-1.520715219802203683e+04,-9.265596499309578576e+03,-4.697095963529794062e+03,-1.726605408338675716e+03,-2.035830634233894045e+02,3.381267077950743527e+01,2.639431718003579590e+03,3.444330200933219203e+03,1.126160490978277085e+04,1.287132915192476139e+04,2.590035759336044430e+04,2.831494031428058588e+04,4.655560851345625997e+04,4.977505126064461365e+04,7.322734518800688966e+04,7.725165057935753430e+04
1.577314153877032998e-01,2.510373443983402453e-01,-8.296742374776145152e+04,-6.786380935376782145e+04,-5.438289492271448398e+04,-4.230000408932768914e+04,-3.181484975869305345e+04,-2.275268793249177179e+04,-1.526329667287750999e+04,-9.221882785005558617e+03,-4.728275312007905086e+03,-1.707860058454274167e+03,-2.097968921398743305e+02,3.553727643610035614e+01,2.616189787459438776e+03,3.471014747775540400e+03,1.121339740311670903e+04,1.292297989966445311e+04,2.582718529887436307e+04,2.839155586339206639e+04,4.645747153098745184e+04,4.987663150012421829e+04,7.310424353337724460e+04,7.737819548806693638e+04
1.603385462205578760e-01,2.551867219917011709e-01,-8.309856588909219136e+04,-6.774530493061816378e+04,-5.448907239473186928e+04,-4.220646433999267902e+04,-3.189606255290004628e+04,-2.268411288884265377e+04,-1.531954473613442678e+04,-9.178272661164097372e+03,-4.759558252746468497e+03,-1.689218338591017300e+03,-2.161143089839016227e+02,3.736548935439472530e+01,2.593051452480896842e+03,3.497802903050502664e+03,1.116529348541720537e+04,1.297473423650880432e+04,2.575411659240012887e+04,2.846827500053275799e+04,4.635943813637829589e+04,4.997831532746808807e+04,7.298124546655727318e+04,7.750484398459635850e+04
1.629456770534125076e-01,2.593360995850622630e-01,-8.322981161822698778e+04,-6.762690409529431781e+04,-5.459535345458865049e+04,-4.211302817854865862e+04,-3.197737893503676605e+04,-2.261564143335803965e+04,-1.537589638778828885e+04,-9.134766127813090861e+03,-4.790944785715285434e+03,-1.670680249083163289e+03,-2.225353127621914666e+02,3.929730887091350411e+01,2.570016713171385163e+03,3.524694666456262439e+03,1.111729315669419157e+04,1.302659216244640447e+04,2.568115147393894586e+04,2.854509772570115092e+04,4.626150832962902496e+04,5.008010274267572822e+04,7.285835098754707724e+04,7.763159606894577155e+04
